CEPCI,COP,Tlow,Tsupp,U,WACC,alpha,beta,cETS,cHEX,cHP,cMEA,celc,cheat,cstore,ctrans,dTmin,dTreb,fixed,fossil,i,ownercost,rescalation,t,time,yexpenses,rate,tax,scenario,policy,model,Name
1.4462354938009379,3.709522029354429,49.007463012104814,84.89038993671277,1518.2663985490628,0.08036861070695848,6.657045337757602,0.6857342775318601,123.67712459585512,0.6107860675842989,0.8821815162416682,2.0798129160639,118.32045178290633,0.9060141545932263,58.093859034589244,20.158907411987357,9.742374780554847,10.188118614264548,0.06818461642717043,0.44229262168614525,0.08232837366680537,0.23623688704408466,0.058732335853608625,26,7802.359637222933,3,0.8116376987586644,306.7021804651364,20,0,WACCSEPR,Renova 
1.4557906263691085,3.6840140814161626,44.02747353229889,79.38838578311997,1364.6166863881988,0.05284995714918135,6.101077370959413,0.612649066962517,150.6675921953203,0.5574883704575164,0.9100191506961255,2.426346725436533,109.62945683120819,0.9573823382586856,48.22967949163934,25.10078480580396,8.624737638523285,9.64601950602301,0.061741625725361876,0.5602011712073423,0.055875013701207406,0.17116836715525233,0.05072891519621429,22,7969.911337274332,3,0.8116376987586644,306.7021804651364,21,0,WACCSEPR,Renova 
1.562333802760283,2.8038157508690777,53.698245034857074,90.18521466909776,1343.2704758918176,0.05153378211678346,6.094952712477074,0.6803717790630188,79.55716102632095,0.4858822384077683,0.8420958000731827,1.903972826319065,102.43048674331958,0.9782282825276599,50.62926556789798,21.39947104119247,6.754913523529101,7.464919361138064,0.057232304652874086,0.4518595011024856,0.050544191729846075,0.11543049450112836,0.0033394117315071526,21,7873.51042991142,5,0.8116376987586644,306.7021804651364,22,0,WACCSEPR,Renova 
1.5214628665262353,3.5998353544147568,45.43980858671866,78.55112232687792,1448.8155983476186,0.08802445191085922,6.861577812290035,0.6524464898670308,69.20375530369762,0.51821959094238,0.7930938849816068,1.5149973538419195,47.145196297560986,0.4349561075472795,56.49383073931536,23.59520664186028,6.602928354938527,8.235796222717784,0.07740120877087642,0.5772547141761181,0.10296244810727802,0.10315237901889711,0.023255229538197635,20,8079.619622515749,6,0.8116376987586644,306.7021804651364,23,0,WACCSEPR,Renova 
1.4677051230984608,2.378950455525831,45.104803681404064,94.00037524768861,1434.562340517436,0.08437748159967026,6.690210554915533,0.6958396453708504,113.74171856487496,0.5434297231138866,0.925055737888066,2.4538701045454747,66.67389871420329,0.5762000937250829,47.926546379013175,20.949788897830636,9.033333531081016,10.794599444064733,0.04591437862483055,0.3344056533626725,0.09052254003696703,0.24008293473609096,0.019235171848550822,21,8103.415886296462,4,0.8116376987586644,306.7021804651364,24,0,WACCSEPR,Renova 
1.4001490023067629,2.7288127526674337,49.70402930421408,97.59801503136275,1646.9646509842864,0.03311984440676818,6.608002760688459,0.6368040424052315,91.65389124691852,0.4719668229781715,0.8467983094606233,1.7653169181730595,35.05712911506674,0.8914502426471088,57.021175938448295,36.9462949275609,10.831861617390185,13.593396159479857,0.07654537360082965,0.40167010396274916,0.07748535217433426,0.11062812459663347,0.055983278183652,23,7832.658802296175,5,0.8116376987586644,306.7021804651364,25,0,WACCSEPR,Renova 
1.5149233822174142,3.323333774558976,48.47564749459293,94.89156653422447,1560.3577126562636,0.0553889541589271,6.244772125535243,0.6752871282880304,132.6419121499883,0.49658347113644785,0.8558241404882343,2.4767366680332845,63.88141753282558,0.7424441627963887,30.616837043993606,27.388303965476315,8.26033668369112,10.462589872825518,0.05127628579261248,0.3568086038643733,0.09862776804464778,0.16148852806574626,0.02657842057537244,25,7938.062246713497,4,0.8116376987586644,306.7021804651364,26,0,WACCSEPR,Renova 
1.4290050833103514,3.40716378483652,54.70892616070227,92.77021500120775,1406.3506755417343,0.07311997071920172,6.200662786804171,0.6245150606557267,174.37428349833453,0.5729685636859271,0.8780225525237124,2.302104374295234,96.16803289113712,0.6855712779712018,32.25361233599311,34.43687599919517,5.164404427945368,13.212001506431768,0.047964781404893804,0.3603579235119603,0.10513263981448354,0.17646688797601476,0.05695193269190273,29,8141.968494718003,5,0.8116376987586644,306.7021804651364,27,0,WACCSEPR,Renova 
1.3967881449640067,2.614559724384567,49.85880929669081,98.31772529842264,1339.3809964069906,0.039443696369928415,6.4470383842181525,0.6617449431921277,115.17961490795781,0.6622277654767014,0.8184522517044932,1.868124337478648,141.9066313704427,0.3546481264247361,44.60647534662384,25.580013565050667,5.767670206995865,13.887621083389583,0.040734753735249304,0.4964243664327941,0.07456509538086897,0.29556770917632746,0.020397338960864837,24,7854.354699472448,4,0.8116376987586644,306.7021804651364,28,0,WACCSEPR,Renova 
1.4961534063991555,2.4994729036534453,46.49041753005307,96.99067492497764,1680.8006432430093,0.08621978798843495,6.825817223207556,0.6536108410296226,139.05887805183337,0.5642402403747979,0.9392258568128643,2.1335194174494414,155.51234106786845,0.7506423716306352,52.3812382107039,24.040474181843834,8.743377795764529,12.262934987167789,0.04196439831073902,0.3985488462487808,0.09982893908393214,0.1252141706605078,0.025610124875413545,24,7985.806381327444,4,0.8116376987586644,306.7021804651364,29,0,WACCSEPR,Renova 
1.4966419722764088,3.4729632643252697,46.86903383805858,81.71208317985602,1488.60036355904,0.06659959049414448,6.7109457941136625,0.6672710962857606,143.5649813156903,0.6302713598301789,0.7705165315832878,1.9504467177847742,60.35074229954253,0.9257281350977989,40.325453944868386,32.391399669251435,9.307067801997793,12.819129970714297,0.07281269211509789,0.5026717075177988,0.06393617669488491,0.14695312001029823,0.045150632122312725,27,7926.782901542189,6,0.8116376987586644,306.7021804651364,30,0,WACCSEPR,Renova 
1.4074452710865775,3.053214556740361,53.38243458010307,83.26002556509039,1528.81496998659,0.06998226896561682,6.509102167026486,0.6291993690480029,84.65029763225772,0.6681139863363492,0.957157389016198,2.213949078205447,147.52343457462933,0.45032065368908036,41.10601437431642,26.169704947411642,9.939899117642565,12.51459209376814,0.0710408690140826,0.5833126498039849,0.119277782098393,0.2034585201460704,0.049005454145151485,30,8165.9994519352185,5,0.8116376987586644,306.7021804651364,31,0,WACCSEPR,Renova 
1.4161618822790356,3.6058262772641774,52.1329355961364,84.03074094839009,1574.055203913086,0.05705440944974196,6.195658474140991,0.6660656274576389,120.9444826181509,0.480518277280913,0.9038571800064397,2.11182375497258,55.38258869806828,0.4909297222089669,53.249725050565516,29.21531456119154,6.051268404045654,11.901733990529141,0.06797882444776032,0.5463475327291547,0.07193215277325385,0.2108188152546649,0.004993390853931947,30,8151.466632895661,3,0.8116376987586644,306.7021804651364,32,0,WACCSEPR,Renova 
1.5478001063313533,2.4475300889145672,43.541950927759146,95.84297596730342,1632.2695625685,0.04028706922869525,6.776166244479685,0.6703277322450074,107.75281832588082,0.6476386237674884,0.9294334698584845,1.9979742969375878,92.08014376871459,0.5234675274388434,59.65118721147944,31.906069158134216,7.512802077323128,9.060012992443378,0.05325705546224514,0.5259998317360597,0.10692411501074223,0.29275584008208294,0.030568750393248502,26,8184.233355732087,6,0.8116376987586644,306.7021804651364,33,0,WACCSEPR,Renova 
1.3913203102422929,3.1492583453507255,46.04011078582549,86.18330488336701,1540.5990568931588,0.042076577372051435,6.477041169702449,0.6999921579417983,157.28456024245506,0.6432858315507411,0.9163657016994439,2.049623452756843,32.57992887005981,0.787007108441695,37.33406096174015,35.49561770436345,11.488569307237142,8.455951249500687,0.04267304984249941,0.5354973869829271,0.09318900770101901,0.26719735714586956,0.0126762685055698,20,8038.259386779218,4,0.8116376987586644,306.7021804651364,34,0,WACCSEPR,Renova 
1.4382786465476847,3.3981383759798347,48.86468428628957,79.597969327593,1431.7828429398876,0.06123184670379865,6.310432046424132,0.6475460655347521,88.7639185148091,0.6287976937987696,0.9428009638424334,1.7055122939335756,151.21115157135762,0.2931743938045185,51.87827910906271,30.675016666898408,7.0887114716324175,11.105301109123214,0.05873164108138672,0.3227449510015521,0.06924580133564431,0.19098407216207805,0.04381855042618911,21,8005.470249208687,6,0.8116376987586644,306.7021804651364,35,0,WACCSEPR,Renova 
1.542470901883854,2.8887098597756373,47.79584923568625,88.0626855442925,1608.117656254894,0.04883121984703792,6.056721915053288,0.6784955695293198,96.09524163692623,0.5525423078808454,0.7958232943718087,1.7718827771033845,73.3044273888622,0.40091623859480957,46.43981400897364,39.455221347650536,11.229858073683872,10.619750259124615,0.049188696978048466,0.30187078811674944,0.08271857169146948,0.19483861725378315,0.034262323459283976,22,8118.298701833628,4,0.8116376987586644,306.7021804651364,36,0,WACCSEPR,Renova 
1.4262825640083916,2.9146881857480382,51.35339086649988,92.24918865980078,1466.621419803553,0.05982253518034995,6.934948717972557,0.6331484106843115,54.49915461582327,0.5407380104189909,0.825439858078247,1.6989486592597285,138.21541562760945,0.3823638926396803,33.99139287374759,29.78217468069327,11.674976978910186,13.4955474913084,0.05368695342646262,0.5164229372425817,0.07988752743078661,0.2625698981206803,0.03765560140131079,30,8193.790870067149,6,0.8116376987586644,306.7021804651364,37,0,WACCSEPR,Renova 
1.4824574120369751,3.7948263345851077,52.79705303343724,99.87334642032849,1370.1968561502547,0.04527302566912884,6.294771182257098,0.6189043992375958,74.77068919330739,0.6180162816500606,0.9468863162041299,2.0019458149036176,124.9684348842208,0.7121207372199576,31.576881614095,26.793943354698165,7.919564429709055,11.487145494321197,0.04406753385890393,0.3119642701844503,0.11377323016505031,0.18131030364657835,0.011374864766173547,28,7911.6669537908665,5,0.8116376987586644,306.7021804651364,38,0,WACCSEPR,Renova 
1.5274632941507704,3.258365004485105,44.98574971973972,82.54103696017307,1603.8734064272987,0.0712324707915267,6.335344480940623,0.6082964453280028,61.0107596092459,0.6031623668863801,0.8111856650431917,1.5978253170739498,131.5430669804902,0.6034720738077763,34.154263340918554,38.344580747260515,8.3641393786283,9.505485044400125,0.06665107506226506,0.34614800792901673,0.08670978734372331,0.22443251478710485,0.0526099194225503,25,8087.566790890024,5,0.8116376987586644,306.7021804651364,39,0,WACCSEPR,Renova 
1.4496946348999629,3.5129790801558416,53.93599872057433,90.46879582421771,1671.314652569913,0.07587335152237498,6.397756615095781,0.6463798953981237,102.84310157848505,0.5352813320522382,0.8910691361887664,2.2633080399292336,83.05574655269196,0.6251585547864191,36.32121189683882,36.36011379322201,5.691516018623176,11.707987554029838,0.07974451027586724,0.5561614309922771,0.1117753592647546,0.14333069912746485,0.016998890894033176,29,7898.982326388101,6,0.9396163065015691,369.22795177026734,10,1,WACCSEPR,Renova 
1.564314958869172,2.3096172569199345,50.85275584694456,80.8436991189417,1584.6780828404223,0.0622856603805486,6.9765652990778735,0.6418098925614558,168.1431950221077,0.6536659248292742,0.7850940498352206,2.367073458345552,76.18550617367445,0.33652989733524274,42.40046054612286,28.449618751391277,5.409780046520327,11.427029527948509,0.061107677948302755,0.4853008833217482,0.09523051981354252,0.2146364609459987,0.03917936304117262,23,8040.385528733438,3,0.9396163065015691,369.22795177026734,11,1,WACCSEPR,Renova 
1.473585262608501,2.6876855122805954,54.21064010195358,88.84860543249769,1502.545050728968,0.07704963551418459,6.574339425383283,0.658293202859671,51.63180283355683,0.5964929222247428,0.8632131199113323,2.287090280631115,88.22266506686107,0.5579950108938024,45.05385788280912,30.43169129012039,6.344198558092374,7.721788427027636,0.05790061799379201,0.4783559727482719,0.05275864639088594,0.22809451416644508,0.04743175710863261,20,8054.763255919143,4,0.9396163065015691,369.22795177026734,12,1,WACCSEPR,Renova 
1.5573631517983428,3.219052531886601,48.058261060895504,86.95615830143265,1692.133107835156,0.06477842609786663,6.870787963593483,0.635951384393468,101.4778299022569,0.5046622756062,0.8369069618703211,1.860125532075893,28.973689346867687,0.8315039256081999,54.0800557846849,33.805065722299844,11.061724799662617,9.894516417901423,0.05536909865089701,0.5953859825065554,0.06854985461140857,0.1562756252202323,0.015474132207222354,23,7953.109026979425,6,0.9396163065015691,369.22795177026734,13,1,WACCSEPR,Renova 
1.484920472399743,3.0152637419131216,43.32314421705939,94.81521545910863,1388.1104343289626,0.04669306578979552,6.02015101996563,0.6870234369393611,162.93288664221174,0.5106750382956394,0.762388098964014,1.5382868452370018,114.09900416176941,0.527784093153921,55.34808695157555,22.81151639860468,10.307145591850798,12.989124422268645,0.06330290509869775,0.38377654959315244,0.06604192112749391,0.27376928847506304,0.001798940970470688,27,7816.669891020837,3,0.9396163065015691,369.22795177026734,14,1,WACCSEPR,Renova 
1.5031102540512897,2.9892205420146483,51.73927011453446,99.18806425123056,1308.5109401663372,0.03618553031987584,6.757633260254856,0.6036430117004705,147.7809716480403,0.499668754905363,0.867126340906761,1.8221054058676918,105.63013844815876,0.6577595257489041,43.38152004714245,33.25861201537401,7.590339917363421,7.469354655523174,0.050008621591931805,0.37714769077386134,0.08766285427843781,0.2529944966977933,0.03211491726318504,27,7890.501420017288,5,0.9396163065015691,369.22795177026734,15,1,WACCSEPR,Renova 
1.5372620510296866,2.532491331882603,50.42072865197645,85.61748216246116,1484.0238748692304,0.0305012711548437,6.133982108592711,0.6921669482944145,130.41773974988763,0.52425972853754,0.8018768174677515,2.3428465018044484,133.06460999379948,0.307675344933896,39.734221896992274,38.70267268934729,10.417882310250791,7.047542165109469,0.07489671939167625,0.4116996004814254,0.06091345024613891,0.28223455032740075,0.007300722543200551,28,7848.3245050316755,4,0.9396163065015691,369.22795177026734,16,1,WACCSEPR,Renova 
1.510644653918438,3.1642396475307537,44.483422163874195,89.46061061804023,1324.1486390666673,0.07956324241252316,6.405719704795133,0.6158740162748526,158.62685813626888,0.5899413172121003,0.8269224885276559,2.19009387689336,41.66864063277007,0.8532341601105182,35.01909001113364,35.08569464514238,9.593680809254518,8.079255453300707,0.07050553931534892,0.4379870117321545,0.05822120894208596,0.13641457625611916,0.00832032379959498,24,7996.796083554432,3,0.9396163065015691,369.22795177026734,17,1,WACCSEPR,Renova 
1.461764712922757,2.7771923273821657,47.28655358257956,81.09630499709586,1643.5174054593515,0.03487492566600588,6.561198893386411,0.6031255919506952,66.2566893331614,0.6079773294809233,0.8934069770397007,1.6381967927285563,48.80612282741524,0.8127721927092464,49.40422322952675,37.595377771107735,11.949704809600092,9.12470792235625,0.07333507289393262,0.4249537897990941,0.11627626115147197,0.13095207498401285,0.02899055902889953,29,8022.066139999613,3,0.9396163065015691,369.22795177026734,18,1,WACCSEPR,Renova 
1.4168950857064233,2.5567174131053023,52.326470963962116,91.256448531269,1408.4402149781683,0.0827832714349512,6.914501303690285,0.6226439540824021,178.9302073253958,0.5821705523188945,0.7775831273786308,1.6214644449149576,20.270574762011304,0.2708353674684554,38.865468949545985,22.54006275119112,7.323139539375195,8.854202435432263,0.06464642319198428,0.46077056185453147,0.10979909266173284,0.2551934984246387,0.04187889145177342,26,8122.814233908051,5,0.9396163065015691,369.22795177026734,19,1,WACCSEPR,Renova 
1.4462354938009379,3.709522029354429,49.007463012104814,84.89038993671277,1518.2663985490628,0.08036861070695848,6.657045337757602,0.6857342775318601,123.67712459585512,0.6107860675842989,0.8821815162416682,2.0798129160639,118.32045178290633,0.9060141545932263,58.093859034589244,20.158907411987357,9.742374780554847,10.188118614264548,0.06818461642717043,0.44229262168614525,0.08232837366680537,0.23623688704408466,0.058732335853608625,26,7802.359637222933,3,0.9396163065015691,369.22795177026734,20,1,WACCSEPR,Renova 
1.4557906263691085,3.6840140814161626,44.02747353229889,79.38838578311997,1364.6166863881988,0.05284995714918135,6.101077370959413,0.612649066962517,150.6675921953203,0.5574883704575164,0.9100191506961255,2.426346725436533,109.62945683120819,0.9573823382586856,48.22967949163934,25.10078480580396,8.624737638523285,9.64601950602301,0.061741625725361876,0.5602011712073423,0.055875013701207406,0.17116836715525233,0.05072891519621429,22,7969.911337274332,3,0.9396163065015691,369.22795177026734,21,1,WACCSEPR,Renova 
1.562333802760283,2.8038157508690777,53.698245034857074,90.18521466909776,1343.2704758918176,0.05153378211678346,6.094952712477074,0.6803717790630188,79.55716102632095,0.4858822384077683,0.8420958000731827,1.903972826319065,102.43048674331958,0.9782282825276599,50.62926556789798,21.39947104119247,6.754913523529101,7.464919361138064,0.057232304652874086,0.4518595011024856,0.050544191729846075,0.11543049450112836,0.0033394117315071526,21,7873.51042991142,5,0.9396163065015691,369.22795177026734,22,1,WACCSEPR,Renova 
1.5214628665262353,3.5998353544147568,45.43980858671866,78.55112232687792,1448.8155983476186,0.08802445191085922,6.861577812290035,0.6524464898670308,69.20375530369762,0.51821959094238,0.7930938849816068,1.5149973538419195,47.145196297560986,0.4349561075472795,56.49383073931536,23.59520664186028,6.602928354938527,8.235796222717784,0.07740120877087642,0.5772547141761181,0.10296244810727802,0.10315237901889711,0.023255229538197635,20,8079.619622515749,6,0.9396163065015691,369.22795177026734,23,1,WACCSEPR,Renova 
1.4677051230984608,2.378950455525831,45.104803681404064,94.00037524768861,1434.562340517436,0.08437748159967026,6.690210554915533,0.6958396453708504,113.74171856487496,0.5434297231138866,0.925055737888066,2.4538701045454747,66.67389871420329,0.5762000937250829,47.926546379013175,20.949788897830636,9.033333531081016,10.794599444064733,0.04591437862483055,0.3344056533626725,0.09052254003696703,0.24008293473609096,0.019235171848550822,21,8103.415886296462,4,0.9396163065015691,369.22795177026734,24,1,WACCSEPR,Renova 
1.4001490023067629,2.7288127526674337,49.70402930421408,97.59801503136275,1646.9646509842864,0.03311984440676818,6.608002760688459,0.6368040424052315,91.65389124691852,0.4719668229781715,0.8467983094606233,1.7653169181730595,35.05712911506674,0.8914502426471088,57.021175938448295,36.9462949275609,10.831861617390185,13.593396159479857,0.07654537360082965,0.40167010396274916,0.07748535217433426,0.11062812459663347,0.055983278183652,23,7832.658802296175,5,0.9396163065015691,369.22795177026734,25,1,WACCSEPR,Renova 
1.5149233822174142,3.323333774558976,48.47564749459293,94.89156653422447,1560.3577126562636,0.0553889541589271,6.244772125535243,0.6752871282880304,132.6419121499883,0.49658347113644785,0.8558241404882343,2.4767366680332845,63.88141753282558,0.7424441627963887,30.616837043993606,27.388303965476315,8.26033668369112,10.462589872825518,0.05127628579261248,0.3568086038643733,0.09862776804464778,0.16148852806574626,0.02657842057537244,25,7938.062246713497,4,0.9396163065015691,369.22795177026734,26,1,WACCSEPR,Renova 
1.4290050833103514,3.40716378483652,54.70892616070227,92.77021500120775,1406.3506755417343,0.07311997071920172,6.200662786804171,0.6245150606557267,174.37428349833453,0.5729685636859271,0.8780225525237124,2.302104374295234,96.16803289113712,0.6855712779712018,32.25361233599311,34.43687599919517,5.164404427945368,13.212001506431768,0.047964781404893804,0.3603579235119603,0.10513263981448354,0.17646688797601476,0.05695193269190273,29,8141.968494718003,5,0.9396163065015691,369.22795177026734,27,1,WACCSEPR,Renova 
1.3967881449640067,2.614559724384567,49.85880929669081,98.31772529842264,1339.3809964069906,0.039443696369928415,6.4470383842181525,0.6617449431921277,115.17961490795781,0.6622277654767014,0.8184522517044932,1.868124337478648,141.9066313704427,0.3546481264247361,44.60647534662384,25.580013565050667,5.767670206995865,13.887621083389583,0.040734753735249304,0.4964243664327941,0.07456509538086897,0.29556770917632746,0.020397338960864837,24,7854.354699472448,4,0.9396163065015691,369.22795177026734,28,1,WACCSEPR,Renova 
1.4961534063991555,2.4994729036534453,46.49041753005307,96.99067492497764,1680.8006432430093,0.08621978798843495,6.825817223207556,0.6536108410296226,139.05887805183337,0.5642402403747979,0.9392258568128643,2.1335194174494414,155.51234106786845,0.7506423716306352,52.3812382107039,24.040474181843834,8.743377795764529,12.262934987167789,0.04196439831073902,0.3985488462487808,0.09982893908393214,0.1252141706605078,0.025610124875413545,24,7985.806381327444,4,0.9396163065015691,369.22795177026734,29,1,WACCSEPR,Renova 
1.4966419722764088,3.4729632643252697,46.86903383805858,81.71208317985602,1488.60036355904,0.06659959049414448,6.7109457941136625,0.6672710962857606,143.5649813156903,0.6302713598301789,0.7705165315832878,1.9504467177847742,60.35074229954253,0.9257281350977989,40.325453944868386,32.391399669251435,9.307067801997793,12.819129970714297,0.07281269211509789,0.5026717075177988,0.06393617669488491,0.14695312001029823,0.045150632122312725,27,7926.782901542189,6,0.9396163065015691,369.22795177026734,30,1,WACCSEPR,Renova 
1.4074452710865775,3.053214556740361,53.38243458010307,83.26002556509039,1528.81496998659,0.06998226896561682,6.509102167026486,0.6291993690480029,84.65029763225772,0.6681139863363492,0.957157389016198,2.213949078205447,147.52343457462933,0.45032065368908036,41.10601437431642,26.169704947411642,9.939899117642565,12.51459209376814,0.0710408690140826,0.5833126498039849,0.119277782098393,0.2034585201460704,0.049005454145151485,30,8165.9994519352185,5,0.9396163065015691,369.22795177026734,31,1,WACCSEPR,Renova 
1.4161618822790356,3.6058262772641774,52.1329355961364,84.03074094839009,1574.055203913086,0.05705440944974196,6.195658474140991,0.6660656274576389,120.9444826181509,0.480518277280913,0.9038571800064397,2.11182375497258,55.38258869806828,0.4909297222089669,53.249725050565516,29.21531456119154,6.051268404045654,11.901733990529141,0.06797882444776032,0.5463475327291547,0.07193215277325385,0.2108188152546649,0.004993390853931947,30,8151.466632895661,3,0.9396163065015691,369.22795177026734,32,1,WACCSEPR,Renova 
1.5478001063313533,2.4475300889145672,43.541950927759146,95.84297596730342,1632.2695625685,0.04028706922869525,6.776166244479685,0.6703277322450074,107.75281832588082,0.6476386237674884,0.9294334698584845,1.9979742969375878,92.08014376871459,0.5234675274388434,59.65118721147944,31.906069158134216,7.512802077323128,9.060012992443378,0.05325705546224514,0.5259998317360597,0.10692411501074223,0.29275584008208294,0.030568750393248502,26,8184.233355732087,6,0.9396163065015691,369.22795177026734,33,1,WACCSEPR,Renova 
1.3913203102422929,3.1492583453507255,46.04011078582549,86.18330488336701,1540.5990568931588,0.042076577372051435,6.477041169702449,0.6999921579417983,157.28456024245506,0.6432858315507411,0.9163657016994439,2.049623452756843,32.57992887005981,0.787007108441695,37.33406096174015,35.49561770436345,11.488569307237142,8.455951249500687,0.04267304984249941,0.5354973869829271,0.09318900770101901,0.26719735714586956,0.0126762685055698,20,8038.259386779218,4,0.9396163065015691,369.22795177026734,34,1,WACCSEPR,Renova 
1.4382786465476847,3.3981383759798347,48.86468428628957,79.597969327593,1431.7828429398876,0.06123184670379865,6.310432046424132,0.6475460655347521,88.7639185148091,0.6287976937987696,0.9428009638424334,1.7055122939335756,151.21115157135762,0.2931743938045185,51.87827910906271,30.675016666898408,7.0887114716324175,11.105301109123214,0.05873164108138672,0.3227449510015521,0.06924580133564431,0.19098407216207805,0.04381855042618911,21,8005.470249208687,6,0.9396163065015691,369.22795177026734,35,1,WACCSEPR,Renova 
